period,station_id,variable,n_vals,first,last,mean,median,std_dev,iqr,mk_p_val,mk_trend,sen_slp,sen_incpt,sen_trend
1990-2004,38220,Cl_µeq/l,15,50.771443883451326,53.59207965475418,46.84135804210269,45.130172340845625,4.547472077713261,7.897780159647986,0.8418054487006188,no trend,0.0,45.130172340845625,no trend
1990-2004,38220,Ca_µeq/l,15,129.74051896207587,100.79840319361277,108.68263473053892,107.28542914171656,11.179044883585261,17.465069860279442,5.739635633861262e-05,decreasing,-2.495009980039922,5089.820359281441,decreasing
1990-2004,38220,Mg_µeq/l,15,65.81112207963146,52.64889766370516,57.5298892179445,57.58473181967752,6.06482948936802,8.637709772951624,0.0008446194518676453,decreasing,-1.1751986085648483,2404.4563531236795,decreasing
1990-2004,38220,CaMg_µeq/l,15,195.5516410417073,153.03598134432022,166.18510264761693,164.8701609613941,17.222877782140646,28.30444737376189,4.7434233837240214e-05,decreasing,-4.11319512997693,8378.920835525323,decreasing
1990-2004,38220,H_µeq/l,15,1.0,0.7943282347242822,0.8445368710292158,0.7943282347242822,0.20688590198298845,0.24651448783674013,0.17046309256417702,no trend,-0.017139313772976488,35.02153783935833,no trend
1990-2004,38220,SAA_µeq/l,15,245.8972006895008,170.71436309430905,193.44551181546754,187.25307042103566,25.51216846817939,39.548008821459916,1.3314554487831032e-05,decreasing,-5.37020268537084,10911.547833106602,decreasing
1990-2004,38220,ANC_µeq/l,15,30.194463579173544,62.156902430044774,52.28989744476762,54.13597614016,9.8064058327791,11.835136015248054,4.9505870452382084e-05,increasing,1.9671120348427784,-3874.1867574408684,increasing
1990-2004,38220,OrgAnions_µeq/l,15,47.39324308895916,65.70013092102688,52.080863853473026,49.47978449680871,6.153559018672341,5.299932455044043,0.0003665345796624031,increasing,0.9979399862947886,-1943.4063681338844,increasing
1990-2004,38220,HCO3_µeq/l,15,0.0,0.0,4.484120447690654,1.4006822106210102,5.4037496679622485,7.368169506614535,0.1660308270627835,no trend,0.4593398709136407,-915.9010400039195,no trend
1990-2004,38221,SO4_µeq/l,15,176.96977772595918,135.3298300257335,160.24439873303518,158.23180126085762,22.9508145439017,29.14796339015797,6.934913646539087e-05,decreasing,-4.163994770022569,8473.729356995927,decreasing
1990-2004,38221,NO3-N_µeq/l,15,0.3571428571428571,2.392857142857143,0.9504761904761904,0.9285714285714286,0.5910068659891005,0.7321428571428573,0.2750996691485783,no trend,0.04285714285714285,-84.65714285714284,no trend
1990-2004,38221,Cl_µeq/l,15,50.771443883451326,42.30953656954277,41.36932464577515,39.48890079823992,6.629279907404204,7.051589428257124,0.00048665987019802515,decreasing,-1.282107168774023,2599.8569168399645,decreasing
1990-2004,38221,Ca_µeq/l,15,169.66067864271457,174.65069860279442,171.15768463073854,169.66067864271457,11.846137426657036,12.475049900199622,0.3868866521841139,no trend,-0.8316699933466415,1830.5056553559577,no trend
1990-2004,38221,Mg_µeq/l,15,65.81112207963146,64.98848305363606,67.5935066359548,65.81112207963146,4.62663717170146,0.0,0.2232181004663274,no trend,0.0,65.81112207963146,no trend
1990-2004,38221,CaMg_µeq/l,15,235.471800722346,238.8165426304351,238.5318208597612,235.471800722346,14.870815202171697,15.600585600762912,0.28637234971496284,no trend,-0.9980039920159584,2228.485772778215,no trend
1990-2004,38221,H_µeq/l,15,0.3981071705534969,0.1995262314968878,0.26967794313477994,0.2511886431509582,0.08524643220293787,0.12512167535533975,0.11768450542104159,no trend,-0.004305200971172531,8.848674982582502,no trend
1990-2004,38221,SAA_µeq/l,15,228.09836446655336,178.96079516670483,202.9319245787894,197.93498777338328,28.63087274757795,36.092409961272296,7.527265841744679e-05,decreasing,-5.464125714530407,11109.794039690607,decreasing
1990-2004,38221,ANC_µeq/l,15,115.5421356899924,154.58053150256438,140.39591338044895,136.18626511001145,22.803006630963576,17.424313543347296,0.00025020473635706253,increasing,3.392064342731402,-6637.766227324598,increasing
1990-2004,38221,OrgAnions_µeq/l,14,47.59259463999744,76.65439618511562,62.58003258102296,62.03978254884188,7.261750837016389,9.552825004056956,0.1118379159902978,no trend,0.9633506606963016,-1862.2531621920205,no trend
1990-2004,38221,HCO3_µeq/l,14,68.34764822054845,82.84251960288711,80.41200204714832,71.84673580760152,18.209380928612784,13.329299664581242,0.021488739119677414,increasing,1.6334968633153213,-3191.063248664753,increasing
1990-2004,38223,SO4_µeq/l,15,109.30486271309243,56.21392939530468,73.49450769089835,70.78791109038367,16.668986484712388,21.860972542618484,0.0008750718147718661,decreasing,-2.9147963390157967,5891.63620010493,decreasing
1990-2004,38223,NO3-N_µeq/l,15,2.428571428571429,1.5714285714285714,1.8761904761904764,1.5714285714285714,1.2174229181802019,1.642857142857143,0.015188798498313671,decreasing,-0.16666666666666674,334.40476190476204,decreasing
1990-2004,38223,Cl_µeq/l,15,86.02939102473697,93.0809804529941,96.55976457093428,95.90161622429694,11.293450986476767,13.398019913688529,0.12145146195661938,no trend,1.12825430852114,-2157.22223789242,no trend
1990-2004,38223,Ca_µeq/l,15,97.30538922155688,114.77045908183632,104.22488356620096,102.29540918163673,8.689896856690385,8.732534930139721,0.08953060604002028,no trend,0.5544466622310927,-1004.9345752938556,no trend
1990-2004,38223,Mg_µeq/l,15,49.35834155972359,58.81869035867061,55.52813425468903,56.350773280684436,3.8834935462460183,4.524514642974658,0.543251502263945,no trend,-0.10282987824942384,261.70204014478384,no trend
1990-2004,38223,CaMg_µeq/l,15,146.6637307812805,173.58914944050696,159.9193518195593,157.38513102127433,12.056501748141743,10.56992628760247,0.6556471855286778,no trend,0.37560614210867127,-592.7003347697422,no trend
1990-2004,38223,H_µeq/l,15,6.30957344480193,3.981071705534969,6.147739574139942,6.30957344480193,2.6529301209258582,2.7149276206695223,0.021069440191100464,decreasing,-0.2921297702532575,589.6927246405571,no trend
1990-2004,38223,SAA_µeq/l,15,198.44139659497228,150.86633841972736,171.70294819080993,173.14980518400017,20.89987626965136,13.62756375769635,0.0075331703386321,decreasing,-1.8151814320504838,3798.0671249888164,decreasing
1990-2004,38223,ANC_µeq/l,15,40.91397515903457,96.16586674141939,75.23756091322906,78.49229308680869,13.216441081565751,16.227544678866835,0.013347575926843103,increasing,1.8312795549431158,-3578.5729781345935,increasing
1990-2004,38223,OrgAnions_µeq/l,15,125.23167154520613,194.65424699005985,162.48308179568886,156.53958943150764,26.961446417048467,29.745102232681575,0.022821503671488053,increasing,3.1930949779363567,-6220.071081507396,increasing
1990-2004,38223,HCO3_µeq/l,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1990-2004,38224,SO4_µeq/l,15,113.468857483115,68.70591370537238,84.87609339562668,79.11590063042881,11.80949761759195,13.53298300257336,0.0016035339715989583,decreasing,-2.0819973850112867,4236.864678497968,decreasing
1990-2004,38224,NO3-N_µeq/l,15,2.1785714285714284,1.7857142857142858,1.0928571428571425,1.0714285714285714,0.7667944711152689,1.3392857142857144,0.34530799504008103,no trend,-0.059523809523809534,119.9404761904762,no trend
1990-2004,38224,Cl_µeq/l,14,28.206357713028517,25.385721941725663,24.277615031570974,22.565086170422813,2.936431141939585,4.936112599779992,0.06274271068624593,no trend,-0.3525794714128567,726.8425803176041,no trend
1990-2004,38224,Ca_µeq/l,15,59.880239520958085,52.395209580838326,53.093812375249506,53.39321357285429,4.33299268385078,2.4950099800399173,0.021312608333820204,decreasing,-0.31187624750498966,676.2100798403186,no trend
1990-2004,38224,Mg_µeq/l,15,41.13195129976966,37.43007568279039,38.60919162005045,37.84139519578809,2.351914692139252,3.907535373478119,0.005254059759770113,decreasing,-0.3656173448868414,767.9792329348104,no trend
1990-2004,38224,CaMg_µeq/l,15,101.01219082072774,89.8252852636287,91.70300399529995,91.23460876864236,6.065587149425675,8.253483162007683,0.018576284487958006,decreasing,-0.8998873830907699,1888.30971280091,decreasing
1990-2004,38224,H_µeq/l,15,3.162277660168379,1.584893192461114,1.8505573318751687,1.584893192461114,0.7660892933118034,0.5733530128412383,0.00048665987019802515,decreasing,-0.13678970750258812,274.75393907512955,decreasing
1990-2004,38224,SAA_µeq/l,14,144.9244223960178,95.87734993281234,109.53766209236005,104.82568238589434,14.296771626568784,18.231668338419126,0.0003655772109882882,decreasing,-2.4173016979229582,4933.385823987003,decreasing
1990-2004,38224,ANC_µeq/l,14,9.289560659348583,35.06923847934359,34.920797390217196,34.37678872533984,10.283958015025718,9.678808824226312,0.07980192864239077,no trend,1.1522428695032474,-2267.228343107397,no trend
1990-2004,38224,OrgAnions_µeq/l,15,48.25468223936071,56.48617254236125,52.25198767833039,52.64147153384804,4.993575898555716,7.917845622015413,0.09245959511086133,no trend,0.6071804952503527,-1159.8979774811062,no trend
1990-2004,38224,HCO3_µeq/l,14,0.0,0.0,0.12214170397180522,0.0,0.4570124088992611,0.0,0.8040806574719614,no trend,0.0,0.0,no trend
1990-2004,38226,SO4_µeq/l,15,104.09986925056424,64.54191893534981,82.93289583628281,79.11590063042881,13.695968367156864,16.655979080090262,1.8653579293870237e-05,decreasing,-2.8255678796581702,5721.774956307795,decreasing
1990-2004,38226,NO3-N_µeq/l,15,2.071428571428572,1.4285714285714286,1.188095238095238,1.1428571428571428,0.7489626775231483,1.2678571428571428,0.016890851450699795,decreasing,-0.10714285714285732,215.1071428571432,decreasing
1990-2004,38226,Cl_µeq/l,15,39.48890079823992,36.66826502693707,36.104137872676496,36.66826502693707,2.8606467877872666,4.230953656954277,0.11967839815587067,no trend,-0.23505298094190388,506.0690679679191,no trend
1990-2004,38226,Ca_µeq/l,15,54.89021956087824,39.920159680638726,41.08449767132402,39.920159680638726,5.323430468122732,7.485029940119759,0.010964290875522975,decreasing,-0.7128599942971202,1463.501568291988,no trend
1990-2004,38226,Mg_µeq/l,15,32.90556103981573,24.6791707798618,26.050235823187457,24.6791707798618,2.976912078215473,0.0,0.13229111498486135,no trend,0.0,24.6791707798618,no trend
1990-2004,38226,CaMg_µeq/l,15,87.79578060069397,64.59933046050052,67.13473349451147,64.59933046050052,7.661802704821951,7.485029940119759,0.017507172174465513,decreasing,-0.9980039920159676,2057.6133025163876,no trend
1990-2004,38226,H_µeq/l,12,1.2589254117941662,0.9449413781371796,1.6512598443209827,1.42190930212764,0.6611331742647901,0.7363369031747122,0.29124410656763433,no trend,-0.07064640757282198,142.60875483641234,no trend
1990-2004,38226,SAA_µeq/l,15,145.66019862023273,101.56732681942977,119.60623988803205,111.52438964390888,16.23309424047176,20.11947199425029,3.225641456250372e-05,decreasing,-3.1535855266680066,6409.234686399918,decreasing
1990-2004,38226,ANC_µeq/l,15,-3.7866951824911177,2.577106919890044,-2.494714232660416,-3.615682843799409,8.249976594679705,9.72409550179572,0.02944810421427424,increasing,0.9330278762623812,-1866.8723517397746,increasing
1990-2004,38226,OrgAnions_µeq/l,15,23.37617506071622,28.231051781297396,23.47722105007225,23.296835340820493,5.866556147356671,5.765962130106303,0.06676222965201273,no trend,0.7112567031254955,-1397.082800800794,no trend
1990-2004,38226,HCO3_µeq/l,15,0.0,0.0,0.0908082286721514,0.0,0.3516987573458371,0.0,0.2976214678911162,no trend,0.0,0.0,no trend
1990-2004,38228,SO4_µeq/l,15,22.90197123512413,11.450985617562067,16.23957960308802,15.614980387584634,4.2157233965115255,3.643495423769746,4.489621011272149e-05,decreasing,-0.6939991283370945,1401.5312396767624,decreasing
1990-2004,38228,NO3-N_µeq/l,15,0.3571428571428571,1.1785714285714286,0.7404761904761904,0.6785714285714286,0.5169267974258902,0.5535714285714287,0.20778723575142055,no trend,0.029761904761904767,-58.75595238095239,no trend
1990-2004,38228,Cl_µeq/l,15,11.282543085211406,8.461907313908554,9.120055660545885,8.461907313908554,1.4950763368101705,2.1154768284771386,0.08951910025548049,no trend,0.0,8.461907313908554,no trend
1990-2004,38228,Ca_µeq/l,15,69.86027944111777,64.87025948103793,70.25948103792416,69.86027944111777,8.73955886811915,9.980039920159669,0.8794615026063146,no trend,0.0,69.86027944111777,no trend
1990-2004,38228,Mg_µeq/l,15,32.90556103981573,24.6791707798618,28.57299550290666,28.792365909838765,3.9017065768811046,8.22639025995393,0.5569246494373834,no trend,0.0,28.792365909838765,no trend
1990-2004,38228,CaMg_µeq/l,15,102.76584048093348,89.54943026089973,98.52542365088841,98.65264535095653,10.985364881452066,13.216410220033751,1.0,no trend,0.0,98.65264535095653,no trend
1990-2004,38228,H_µeq/l,15,0.2630965293347889,2.5118864315095824,1.3758172064325658,1.4469727565195456,0.6867901356440419,1.0630027966553235,0.960482686099531,no trend,0.004345542849953106,-7.231076314836808,no trend
1990-2004,38228,SAA_µeq/l,15,34.54165717747839,19.443322810393546,26.245456717509544,25.172668944927615,5.485942701300347,5.2392766672041695,0.0010901934763789534,decreasing,-0.9525629233831069,1927.440826940992,decreasing
1990-2004,38228,ANC_µeq/l,15,133.06545718115052,119.92442235124248,127.05964530215192,123.75124786793819,17.007681569251698,17.29508783847922,0.13764584551826475,no trend,1.5496217417272788,-2970.843370361438,no trend
1990-2004,38228,OrgAnions_µeq/l,15,93.72973913792728,151.14755148308,117.45382014480737,114.519626446868,15.026756459245025,13.837939726223112,0.13764584551826475,no trend,1.5805968574845781,-3041.9322979498343,no trend
1990-2004,38228,HCO3_µeq/l,15,48.252398290594655,0.0,16.108933003905673,13.953034354009604,14.720144277129355,19.39456196150746,0.7640817508251887,no trend,-0.011228985441592596,36.37731828087002,no trend
1990-2004,38232,SO4_µeq/l,14,56.21392939530468,45.80394247024826,48.1090110036536,47.88593985525954,4.476174659993527,4.424244443148979,0.007926525135988127,decreasing,-0.8922845935762638,1830.2244155238463,no trend
1990-2004,38232,NO3-N_µeq/l,14,0.4285714285714285,0.1428571428571428,0.3086734693877551,0.3571428571428571,0.09460230611377982,0.10714285714285718,0.0006345645868641725,decreasing,-0.01785714285714286,36.026785714285715,no trend
1990-2004,38232,Cl_µeq/l,14,25.385721941725663,25.385721941725663,24.569752307884478,25.385721941725663,2.657633183294181,2.7853778241615643,0.04525131477540567,increasing,0.3525794714128563,-678.8917722054547,no trend
1990-2004,38232,Ca_µeq/l,13,99.8003992015968,104.79041916167664,96.92154153231999,94.81037924151696,5.657143198352585,4.990019960079849,0.28738026820587237,no trend,0.6237524950099793,-1150.8233532934116,no trend
1990-2004,38232,Mg_µeq/l,13,57.58473181967752,57.58473181967752,57.58473181967751,57.58473181967752,2.908468168750195,0.0,0.8016861509709876,no trend,0.0,57.58473181967752,no trend
1990-2004,38232,CaMg_µeq/l,13,157.38513102127433,162.37515098135418,154.5062733519975,152.39511106119448,7.80944185288477,4.990019960079849,0.35037652233852956,no trend,0.8316699933466392,-1508.4498656520439,no trend
1990-2004,38232,H_µeq/l,14,0.093325430079699,0.0758577575029183,0.08535089014629989,0.08035793754441906,0.01742682954730088,0.018656305428626452,0.783344403003509,no trend,-0.0004468832461887364,0.9730072218064201,no trend
1990-2004,38232,SAA_µeq/l,14,82.02822276560177,71.33252155483106,73.28441533315684,73.62880465412806,5.346411687465454,8.156717401832537,0.1387846732188831,no trend,-0.5872979881199621,1246.7565359237524,no trend
1990-2004,38232,ANC_µeq/l,13,132.81165459001983,152.88284515537205,140.23471728960016,142.5027591821618,10.235584415432287,11.450297829399403,0.04408378374132105,increasing,1.7559368249503837,-3364.1030802437544,increasing
1990-2004,38232,OrgAnions_µeq/l,14,28.175811283956524,27.74080099481296,33.43841313558116,32.16011761194077,6.135539407963659,9.768062476854013,0.6614159170078631,no trend,0.19150410696093947,-350.3693360425358,no trend
1990-2004,38232,HCO3_µeq/l,13,104.729168736143,121.20068573771702,105.82386733643408,104.729168736143,11.06666604784404,10.755368437420955,0.24638736002924677,no trend,1.2918210445763059,-2475.03745728274,no trend
1990-2004,38233,SO4_µeq/l,14,61.4189228578329,48.92693854776519,52.49607692207024,49.96793724027083,8.284980182770774,9.889487578803603,0.009167201302515915,decreasing,-1.2491984310067707,2545.2418031762954,decreasing
1990-2004,38233,NO3-N_µeq/l,14,0.3571428571428571,0.39285714285714285,0.364795918367347,0.3571428571428571,0.07167344212084177,0.0,0.10706939129593973,no trend,0.0,0.3571428571428571,no trend
1990-2004,38233,Cl_µeq/l,14,46.54049022649705,56.412715426057034,45.00928795064693,45.13017234084562,4.229816984359268,3.8783741855414178,0.9115735263005642,no trend,0.0,45.13017234084562,no trend
1990-2004,38233,Ca_µeq/l,13,79.84031936127744,64.87025948103793,64.87025948103792,64.87025948103793,6.4420880675439385,4.990019960079849,0.04872239350729135,decreasing,-0.8316699933466403,1725.7152361942785,no trend
1990-2004,38233,Mg_µeq/l,13,41.13195129976966,41.13195129976966,36.702356544409845,32.90556103981573,4.268464311144873,8.22639025995393,0.8303242576557954,no trend,0.0,32.90556103981573,no trend
